Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
27463,247,6,22049,2,3,4,234,At Risk
27464,174,5,8430,3,3,1,331,Loyal Customers
27465,15,6,14565,4,3,3,433,Loyal Customers
27466,158,6,25545,3,3,4,334,Loyal Customers
27467,208,4,14067,2,2,3,223,Regular Customers
27468,187,8,27198,2,4,4,244,At Risk
27469,158,7,14469,3,4,3,343,Loyal Customers
27470,367,5,13451,2,3,3,233,At Risk
27471,330,8,20028,2,4,4,244,At Risk
27472,141,6,20575,3,3,4,334,Loyal Customers
27473,480,2,5424,1,1,1,111,Lost Customers
27474,68,7,24594,4,4,4,444,Champions
27475,10,7,17713,4,4,3,443,Loyal Customers
27476,104,6,14243,3,3,3,333,Loyal Customers
27477,213,6,16475,2,3,3,233,At Risk
27478,29,7,18563,4,4,4,444,Champions
27479,82,3,3915,3,1,1,311,Regular Customers
27480,250,7,19152,2,4,4,244,At Risk
27482,336,10,31541,2,4,4,244,At Risk
27483,237,9,22986,2,4,4,244,At Risk
27484,133,5,15503,3,3,3,333,Loyal Customers
27485,137,4,9164,3,2,2,322,Regular Customers
27486,440,3,7247,1,1,1,111,Lost Customers
27487,26,8,25595,4,4,4,444,Champions
27488,423,4,10298,1,2,2,122,Lost Customers
27489,127,6,12037,3,3,2,332,Loyal Customers
27490,346,8,22038,2,4,4,244,At Risk
27491,396,5,16189,1,3,3,133,At Risk
27492,8,4,9532,4,2,2,422,Regular Customers
27493,179,10,22992,3,4,4,344,Loyal Customers
27494,108,5,14461,3,3,3,333,Loyal Customers
27496,39,4,6773,4,2,1,421,Regular Customers
27497,23,6,19173,4,3,4,434,Loyal Customers
27498,95,5,10088,3,3,2,332,Loyal Customers
27499,130,8,21086,3,4,4,344,Loyal Customers
27500,293,7,12968,2,4,2,242,At Risk
27501,355,3,5039,2,1,1,211,Regular Customers
27502,329,5,12018,2,3,2,232,At Risk
27503,18,3,9846,4,1,2,412,Regular Customers
27504,319,5,15489,2,3,3,233,At Risk
27505,130,9,24285,3,4,4,344,Loyal Customers
27506,96,2,5126,3,1,1,311,Regular Customers
27507,184,4,18451,3,2,4,324,Potential Loyalists
27508,320,3,7878,2,1,1,211,Regular Customers
27509,38,2,5780,4,1,1,411,Regular Customers
27510,212,5,12506,2,3,2,232,At Risk
27511,83,7,21038,3,4,4,344,Loyal Customers
27512,106,7,23797,3,4,4,344,Loyal Customers
27513,538,2,3390,1,1,1,111,Lost Customers
27514,142,6,18145,3,3,4,334,Loyal Customers
27515,712,2,7087,1,1,1,111,Lost Customers
27516,39,9,19585,4,4,4,444,Champions
27517,119,4,9213,3,2,2,322,Regular Customers
27518,829,5,14850,1,3,3,133,At Risk
27519,459,4,14840,1,2,3,123,Lost Customers
27520,375,8,25915,1,4,4,144,At Risk
27521,386,3,5923,1,1,1,111,Lost Customers
27522,70,4,9325,4,2,2,422,Regular Customers
27523,371,6,16839,1,3,3,133,At Risk
27524,5,4,12056,4,2,2,422,Regular Customers
27525,229,2,4729,2,1,1,211,Regular Customers
27526,23,6,17642,4,3,3,433,Loyal Customers
27527,33,1,527,4,1,1,411,Regular Customers
27528,704,1,1624,1,1,1,111,Lost Customers
27529,496,4,11077,1,2,2,122,Lost Customers
27530,152,5,11833,3,3,2,332,Loyal Customers
27531,3,5,13636,4,3,3,433,Loyal Customers
27532,106,4,11401,3,2,2,322,Regular Customers
27533,668,4,17239,1,2,3,123,Lost Customers
27534,63,8,20337,4,4,4,444,Champions
27535,11,4,7101,4,2,1,421,Regular Customers
27536,58,4,9548,4,2,2,422,Regular Customers
27537,8,5,14823,4,3,3,433,Loyal Customers
27538,66,5,11201,4,3,2,432,Loyal Customers
27539,90,6,11195,3,3,2,332,Loyal Customers
27540,354,6,13603,2,3,3,233,At Risk
27541,509,3,8595,1,1,1,111,Lost Customers
27542,19,3,7321,4,1,1,411,Regular Customers
27543,1179,1,2186,1,1,1,111,Lost Customers
27544,198,5,15812,2,3,3,233,At Risk
27545,213,7,19627,2,4,4,244,At Risk
27546,304,4,13152,2,2,3,223,Regular Customers
27547,88,5,9331,3,3,2,332,Loyal Customers
27548,6,7,23758,4,4,4,444,Champions
27549,115,4,16486,3,2,3,323,Potential Loyalists
27550,7,9,20806,4,4,4,444,Champions
27551,571,4,9236,1,2,2,122,Lost Customers
27552,47,4,11370,4,2,2,422,Regular Customers
27553,6,10,19023,4,4,4,444,Champions
27554,431,7,18296,1,4,4,144,At Risk
27555,144,3,11825,3,1,2,312,Regular Customers
27556,107,7,18279,3,4,4,344,Loyal Customers
27557,737,3,10319,1,1,2,112,Lost Customers
27558,229,3,8343,2,1,1,211,Regular Customers
27559,11,5,14462,4,3,3,433,Loyal Customers
27560,20,7,14330,4,4,3,443,Loyal Customers
27561,5,6,22168,4,3,4,434,Loyal Customers
27562,1104,1,2809,1,1,1,111,Lost Customers
27563,103,5,12078,3,3,2,332,Loyal Customers
27564,1,4,12068,4,2,2,422,Regular Customers
27565,1044,1,1159,1,1,1,111,Lost Customers
27566,9,5,13145,4,3,3,433,Loyal Customers
27567,77,7,17143,4,4,3,443,Loyal Customers
27568,653,2,5466,1,1,1,111,Lost Customers
27569,48,8,15780,4,4,3,443,Loyal Customers
27570,659,2,7879,1,1,1,111,Lost Customers
27571,479,4,9224,1,2,2,122,Lost Customers
27572,400,3,10084,1,1,2,112,Lost Customers
27573,67,4,7275,4,2,1,421,Regular Customers
27574,1075,1,1793,1,1,1,111,Lost Customers
27575,129,3,7964,3,1,1,311,Regular Customers
27576,438,6,14990,1,3,3,133,At Risk
27577,60,7,24434,4,4,4,444,Champions
27578,56,9,34423,4,4,4,444,Champions
27579,201,5,12389,2,3,2,232,At Risk
27580,66,4,10322,4,2,2,422,Regular Customers
27581,45,5,13718,4,3,3,433,Loyal Customers
27582,109,3,8705,3,1,1,311,Regular Customers
27583,424,6,16348,1,3,3,133,At Risk
27584,793,3,6391,1,1,1,111,Lost Customers
27585,192,6,20943,2,3,4,234,At Risk
27586,189,6,17885,2,3,3,233,At Risk
27587,605,2,5089,1,1,1,111,Lost Customers
27588,78,4,15651,3,2,3,323,Potential Loyalists
27589,143,10,34050,3,4,4,344,Loyal Customers
27590,407,3,10430,1,1,2,112,Lost Customers
27591,41,2,4617,4,1,1,411,Regular Customers
27592,205,6,16845,2,3,3,233,At Risk
27593,100,7,19161,3,4,4,344,Loyal Customers
27594,33,2,8447,4,1,1,411,Regular Customers
27595,13,4,9794,4,2,2,422,Regular Customers
27596,343,2,5404,2,1,1,211,Regular Customers
27597,192,5,13442,2,3,3,233,At Risk
27598,255,5,8757,2,3,2,232,At Risk
27599,354,8,30213,2,4,4,244,At Risk
27600,236,4,13902,2,2,3,223,Regular Customers
27601,171,5,12739,3,3,2,332,Loyal Customers
27602,439,2,4189,1,1,1,111,Lost Customers
27603,7,8,22683,4,4,4,444,Champions
27604,403,5,15023,1,3,3,133,At Risk
27605,269,8,24201,2,4,4,244,At Risk
27606,459,4,13503,1,2,3,123,Lost Customers
27607,221,2,2308,2,1,1,211,Regular Customers
27608,605,4,10042,1,2,2,122,Lost Customers
27609,87,5,11686,3,3,2,332,Loyal Customers
27610,665,1,3364,1,1,1,111,Lost Customers
27611,193,7,16114,2,4,3,243,At Risk
27612,214,6,12390,2,3,2,232,At Risk
27613,92,6,16773,3,3,3,333,Loyal Customers
27614,524,4,8175,1,2,1,121,Lost Customers
27615,251,5,15391,2,3,3,233,At Risk
27616,495,4,12783,1,2,2,122,Lost Customers
27617,49,8,14861,4,4,3,443,Loyal Customers
27618,463,2,5040,1,1,1,111,Lost Customers
27619,93,3,9057,3,1,2,312,Regular Customers
27620,53,6,17719,4,3,3,433,Loyal Customers
27621,724,4,13170,1,2,3,123,Lost Customers
27622,1033,2,7420,1,1,1,111,Lost Customers
27623,346,4,14048,2,2,3,223,Regular Customers
27624,410,3,10274,1,1,2,112,Lost Customers
27625,46,6,13796,4,3,3,433,Loyal Customers
27626,386,5,13960,1,3,3,133,At Risk
27627,88,6,16048,3,3,3,333,Loyal Customers
27628,30,6,16321,4,3,3,433,Loyal Customers
27629,29,5,16739,4,3,3,433,Loyal Customers
27630,4,3,11410,4,1,2,412,Regular Customers
27631,320,5,11192,2,3,2,232,At Risk
27632,69,5,11406,4,3,2,432,Loyal Customers
27633,582,4,6725,1,2,1,121,Lost Customers
27634,614,4,12027,1,2,2,122,Lost Customers
27635,104,7,15984,3,4,3,343,Loyal Customers
27636,60,4,9988,4,2,2,422,Regular Customers
27637,27,5,14281,4,3,3,433,Loyal Customers
27638,10,10,31997,4,4,4,444,Champions
27639,20,5,15933,4,3,3,433,Loyal Customers
27641,159,8,20205,3,4,4,344,Loyal Customers
27642,452,8,22123,1,4,4,144,At Risk
27643,1153,1,2723,1,1,1,111,Lost Customers
27644,605,2,2371,1,1,1,111,Lost Customers
27645,97,6,13090,3,3,3,333,Loyal Customers
27646,187,7,13394,2,4,3,243,At Risk
27647,85,3,11039,3,1,2,312,Regular Customers
27648,26,8,23523,4,4,4,444,Champions
27649,65,4,7299,4,2,1,421,Regular Customers
27650,788,3,7533,1,1,1,111,Lost Customers
27651,267,3,6334,2,1,1,211,Regular Customers
27652,353,2,7722,2,1,1,211,Regular Customers
27653,271,4,10945,2,2,2,222,Regular Customers
27654,49,8,19229,4,4,4,444,Champions
27655,41,5,11016,4,3,2,432,Loyal Customers
27656,316,7,16732,2,4,3,243,At Risk
27657,74,5,7591,4,3,1,431,Loyal Customers
27658,279,7,22564,2,4,4,244,At Risk
27659,54,7,15417,4,4,3,443,Loyal Customers
27660,81,6,15530,3,3,3,333,Loyal Customers
27661,121,3,10973,3,1,2,312,Regular Customers
27662,246,5,13922,2,3,3,233,At Risk
27663,979,3,11611,1,1,2,112,Lost Customers
27664,69,3,9978,4,1,2,412,Regular Customers
27665,30,5,17748,4,3,3,433,Loyal Customers
27666,137,4,11986,3,2,2,322,Regular Customers
27667,146,5,16098,3,3,3,333,Loyal Customers
27668,112,4,16328,3,2,3,323,Potential Loyalists
27669,351,4,15567,2,2,3,223,Regular Customers
27670,306,2,4795,2,1,1,211,Regular Customers
27671,264,4,8708,2,2,1,221,Regular Customers
27672,754,2,5303,1,1,1,111,Lost Customers
27673,67,8,23853,4,4,4,444,Champions
27674,16,4,10921,4,2,2,422,Regular Customers
27675,109,9,23832,3,4,4,344,Loyal Customers
27676,169,6,16341,3,3,3,333,Loyal Customers
27677,214,10,25602,2,4,4,244,At Risk
27678,162,7,17749,3,4,3,343,Loyal Customers
27679,14,5,13635,4,3,3,433,Loyal Customers
27680,304,5,12333,2,3,2,232,At Risk
27681,84,7,21447,3,4,4,344,Loyal Customers
27682,243,6,11676,2,3,2,232,At Risk
27683,121,2,4617,3,1,1,311,Regular Customers
27684,163,2,3172,3,1,1,311,Regular Customers
27685,389,7,16725,1,4,3,143,At Risk
27686,313,6,18239,2,3,4,234,At Risk
27687,356,6,25038,2,3,4,234,At Risk
27688,671,3,5190,1,1,1,111,Lost Customers
27689,153,7,21537,3,4,4,344,Loyal Customers
27690,10,6,9823,4,3,2,432,Loyal Customers
27691,1032,3,12440,1,1,2,112,Lost Customers
27692,109,11,30150,3,4,4,344,Loyal Customers
27693,511,5,10717,1,3,2,132,At Risk
27694,324,10,19759,2,4,4,244,At Risk
27695,53,6,19511,4,3,4,434,Loyal Customers
27696,205,5,12498,2,3,2,232,At Risk
27697,212,5,19216,2,3,4,234,At Risk
27698,254,8,21866,2,4,4,244,At Risk
27699,638,6,20137,1,3,4,134,At Risk
27700,385,2,2711,1,1,1,111,Lost Customers
27701,143,6,20232,3,3,4,334,Loyal Customers
27702,316,3,6259,2,1,1,211,Regular Customers
27703,316,6,17015,2,3,3,233,At Risk
27704,688,2,1505,1,1,1,111,Lost Customers
27705,61,6,19631,4,3,4,434,Loyal Customers
27706,141,8,22174,3,4,4,344,Loyal Customers
27707,280,7,20717,2,4,4,244,At Risk
27708,238,5,8225,2,3,1,231,At Risk
27709,934,4,11547,1,2,2,122,Lost Customers
27710,97,6,9988,3,3,2,332,Loyal Customers
27711,136,8,20534,3,4,4,344,Loyal Customers
27712,202,7,19069,2,4,4,244,At Risk
27713,756,2,2821,1,1,1,111,Lost Customers
27714,104,1,5093,3,1,1,311,Regular Customers
27715,157,4,10762,3,2,2,322,Regular Customers
27716,175,5,12387,3,3,2,332,Loyal Customers
27717,101,4,11159,3,2,2,322,Regular Customers
27718,174,2,6814,3,1,1,311,Regular Customers
27719,46,5,18051,4,3,4,434,Loyal Customers
27720,6,9,18748,4,4,4,444,Champions
27721,90,9,23859,3,4,4,344,Loyal Customers
27722,48,6,17155,4,3,3,433,Loyal Customers
27723,226,6,15040,2,3,3,233,At Risk
27724,234,6,9453,2,3,2,232,At Risk
27725,230,4,16581,2,2,3,223,Regular Customers
27726,407,3,7554,1,1,1,111,Lost Customers
27727,38,2,3839,4,1,1,411,Regular Customers
27728,97,8,18943,3,4,4,344,Loyal Customers
27729,249,6,11822,2,3,2,232,At Risk
27730,702,2,7517,1,1,1,111,Lost Customers
27731,82,7,14910,3,4,3,343,Loyal Customers
27732,52,10,26838,4,4,4,444,Champions
27733,690,3,10442,1,1,2,112,Lost Customers
27734,561,1,4019,1,1,1,111,Lost Customers
27735,97,8,23972,3,4,4,344,Loyal Customers
27736,259,4,10242,2,2,2,222,Regular Customers
27737,69,3,6703,4,1,1,411,Regular Customers
27738,49,4,14556,4,2,3,423,Potential Loyalists
27739,98,4,16680,3,2,3,323,Potential Loyalists
27740,118,6,12219,3,3,2,332,Loyal Customers
27741,1241,1,516,1,1,1,111,Lost Customers
27742,1,11,33005,4,4,4,444,Champions
27743,202,5,11425,2,3,2,232,At Risk
27744,485,1,1905,1,1,1,111,Lost Customers
27745,97,7,26951,3,4,4,344,Loyal Customers
27746,15,4,9400,4,2,2,422,Regular Customers
27747,54,6,17648,4,3,3,433,Loyal Customers
27748,117,10,25988,3,4,4,344,Loyal Customers
27749,45,12,28142,4,4,4,444,Champions
27750,744,1,2494,1,1,1,111,Lost Customers
27751,49,4,16751,4,2,3,423,Potential Loyalists
27752,27,4,12523,4,2,2,422,Regular Customers
27753,597,3,9848,1,1,2,112,Lost Customers
27754,62,6,20492,4,3,4,434,Loyal Customers
27755,44,3,10550,4,1,2,412,Regular Customers
27756,9,5,8579,4,3,1,431,Loyal Customers
27757,127,4,3868,3,2,1,321,Regular Customers
27758,399,5,14546,1,3,3,133,At Risk
27759,432,3,10013,1,1,2,112,Lost Customers
27760,355,3,8652,2,1,1,211,Regular Customers
27761,15,9,27085,4,4,4,444,Champions
27762,341,3,5758,2,1,1,211,Regular Customers
27763,36,6,12046,4,3,2,432,Loyal Customers
27764,136,4,8021,3,2,1,321,Regular Customers
27765,385,7,16889,1,4,3,143,At Risk
27766,536,3,5634,1,1,1,111,Lost Customers
27767,71,5,22677,4,3,4,434,Loyal Customers
27768,245,3,9864,2,1,2,212,Regular Customers
27769,3,8,26660,4,4,4,444,Champions
27770,901,4,13389,1,2,3,123,Lost Customers
27771,153,7,14076,3,4,3,343,Loyal Customers
27772,673,2,5564,1,1,1,111,Lost Customers
27773,29,8,24488,4,4,4,444,Champions
27774,461,5,18031,1,3,4,134,At Risk
27775,118,4,10454,3,2,2,322,Regular Customers
27776,8,7,16864,4,4,3,443,Loyal Customers
27777,257,3,10253,2,1,2,212,Regular Customers
27778,218,5,12910,2,3,2,232,At Risk
27779,79,7,21113,3,4,4,344,Loyal Customers
27780,266,3,12883,2,1,2,212,Regular Customers
27781,218,6,20425,2,3,4,234,At Risk
27782,53,9,24677,4,4,4,444,Champions
27783,427,4,13092,1,2,3,123,Lost Customers
27784,106,8,25014,3,4,4,344,Loyal Customers
27785,489,2,3047,1,1,1,111,Lost Customers
27786,52,4,10639,4,2,2,422,Regular Customers
27787,120,7,16915,3,4,3,343,Loyal Customers
27788,6,5,15222,4,3,3,433,Loyal Customers
27789,753,5,19208,1,3,4,134,At Risk
27790,185,3,5182,3,1,1,311,Regular Customers
27791,92,5,14193,3,3,3,333,Loyal Customers
27792,168,4,12357,3,2,2,322,Regular Customers
27793,399,6,13199,1,3,3,133,At Risk
27794,334,3,10440,2,1,2,212,Regular Customers
27795,66,5,11138,4,3,2,432,Loyal Customers
27796,6,3,6916,4,1,1,411,Regular Customers
27797,218,6,12164,2,3,2,232,At Risk
27798,96,2,3954,3,1,1,311,Regular Customers
27799,61,4,15392,4,2,3,423,Potential Loyalists
27800,275,4,9945,2,2,2,222,Regular Customers
27801,475,2,6342,1,1,1,111,Lost Customers
27802,247,10,26075,2,4,4,244,At Risk
27803,65,6,17238,4,3,3,433,Loyal Customers
27804,27,5,11444,4,3,2,432,Loyal Customers
27805,267,5,15284,2,3,3,233,At Risk
27806,18,3,7561,4,1,1,411,Regular Customers
27807,72,5,9942,4,3,2,432,Loyal Customers
27808,78,8,27181,3,4,4,344,Loyal Customers
27809,890,2,4895,1,1,1,111,Lost Customers
27810,252,6,16072,2,3,3,233,At Risk
27811,28,5,19869,4,3,4,434,Loyal Customers
27812,720,4,11438,1,2,2,122,Lost Customers
27813,116,5,16831,3,3,3,333,Loyal Customers
27814,239,5,12983,2,3,2,232,At Risk
27815,8,5,6248,4,3,1,431,Loyal Customers
27816,71,6,12430,4,3,2,432,Loyal Customers
27817,50,6,13373,4,3,3,433,Loyal Customers
27818,46,4,11770,4,2,2,422,Regular Customers
27819,123,3,8501,3,1,1,311,Regular Customers
27820,98,3,12432,3,1,2,312,Regular Customers
27821,170,5,16290,3,3,3,333,Loyal Customers
27822,44,10,35331,4,4,4,444,Champions
27823,18,6,9980,4,3,2,432,Loyal Customers
27824,70,3,5502,4,1,1,411,Regular Customers
27825,1159,2,6355,1,1,1,111,Lost Customers
27826,225,5,15069,2,3,3,233,At Risk
27827,73,2,4830,4,1,1,411,Regular Customers
27828,83,6,13415,3,3,3,333,Loyal Customers
27829,391,3,11506,1,1,2,112,Lost Customers
27830,216,7,12368,2,4,2,242,At Risk
27831,110,7,17466,3,4,3,343,Loyal Customers
27832,62,9,36252,4,4,4,444,Champions
27833,29,6,18630,4,3,4,434,Loyal Customers
27834,94,4,9856,3,2,2,322,Regular Customers
27835,8,7,20803,4,4,4,444,Champions
27836,531,4,10718,1,2,2,122,Lost Customers
27837,302,1,2743,2,1,1,211,Regular Customers
27838,155,4,5445,3,2,1,321,Regular Customers
27839,107,3,11304,3,1,2,312,Regular Customers
27840,266,5,6814,2,3,1,231,At Risk
27841,227,7,22698,2,4,4,244,At Risk
27842,19,6,21237,4,3,4,434,Loyal Customers
27843,772,2,5994,1,1,1,111,Lost Customers
27844,107,11,33039,3,4,4,344,Loyal Customers
27845,97,4,15075,3,2,3,323,Potential Loyalists
27846,234,3,9094,2,1,2,212,Regular Customers
27847,181,5,18092,3,3,4,334,Loyal Customers
27848,541,5,14250,1,3,3,133,At Risk
27849,134,5,13072,3,3,3,333,Loyal Customers
27850,318,3,9048,2,1,2,212,Regular Customers
27851,165,5,13661,3,3,3,333,Loyal Customers
27852,110,5,15047,3,3,3,333,Loyal Customers
27853,97,9,19700,3,4,4,344,Loyal Customers
27854,20,9,30284,4,4,4,444,Champions
27855,77,9,18529,4,4,4,444,Champions
27856,587,4,9895,1,2,2,122,Lost Customers
27857,24,3,11621,4,1,2,412,Regular Customers
27858,127,7,17192,3,4,3,343,Loyal Customers
27859,257,6,16916,2,3,3,233,At Risk
27860,145,4,8498,3,2,1,321,Regular Customers
27861,42,7,13751,4,4,3,443,Loyal Customers
27862,64,6,11296,4,3,2,432,Loyal Customers
27863,12,4,11569,4,2,2,422,Regular Customers
27864,61,6,15517,4,3,3,433,Loyal Customers
27865,127,4,9267,3,2,2,322,Regular Customers
27866,108,4,11557,3,2,2,322,Regular Customers
27867,1063,2,7062,1,1,1,111,Lost Customers
27868,151,4,11038,3,2,2,322,Regular Customers
27869,355,6,24139,2,3,4,234,At Risk
27870,80,3,4102,3,1,1,311,Regular Customers
27871,683,3,6904,1,1,1,111,Lost Customers
27872,855,4,11669,1,2,2,122,Lost Customers
27873,153,5,12417,3,3,2,332,Loyal Customers
27874,641,3,11935,1,1,2,112,Lost Customers
27875,597,4,10736,1,2,2,122,Lost Customers
27876,612,3,10115,1,1,2,112,Lost Customers
27877,400,5,12520,1,3,2,132,At Risk
27878,393,4,11266,1,2,2,122,Lost Customers
27879,504,5,8584,1,3,1,131,At Risk
27880,78,5,15874,3,3,3,333,Loyal Customers
27881,41,1,416,4,1,1,411,Regular Customers
27882,143,3,12767,3,1,2,312,Regular Customers
27883,85,5,14731,3,3,3,333,Loyal Customers
27884,329,5,11831,2,3,2,232,At Risk
27885,12,6,16789,4,3,3,433,Loyal Customers
27886,11,6,17415,4,3,3,433,Loyal Customers
27887,311,6,16266,2,3,3,233,At Risk
27888,193,4,10021,2,2,2,222,Regular Customers
27889,238,5,18435,2,3,4,234,At Risk
27890,159,7,13726,3,4,3,343,Loyal Customers
27891,434,3,12644,1,1,2,112,Lost Customers
27892,42,4,4588,4,2,1,421,Regular Customers
27893,757,6,21042,1,3,4,134,At Risk
27894,196,4,10257,2,2,2,222,Regular Customers
27895,213,8,25999,2,4,4,244,At Risk
27896,196,5,7198,2,3,1,231,At Risk
27897,159,2,5216,3,1,1,311,Regular Customers
27898,159,4,11535,3,2,2,322,Regular Customers
27899,26,10,31209,4,4,4,444,Champions
27900,301,4,11821,2,2,2,222,Regular Customers
27901,226,2,6445,2,1,1,211,Regular Customers
27902,815,4,12561,1,2,2,122,Lost Customers
27903,78,4,9195,3,2,2,322,Regular Customers
27904,120,4,8872,3,2,2,322,Regular Customers
27905,192,8,19945,2,4,4,244,At Risk
27906,763,1,2334,1,1,1,111,Lost Customers
27907,261,5,15023,2,3,3,233,At Risk
27909,237,2,5730,2,1,1,211,Regular Customers
27910,488,6,14586,1,3,3,133,At Risk
27911,250,3,2617,2,1,1,211,Regular Customers
27912,189,5,14278,2,3,3,233,At Risk
27913,1051,2,9155,1,1,2,112,Lost Customers
27914,685,5,12201,1,3,2,132,At Risk
27915,72,9,23516,4,4,4,444,Champions
27916,175,8,27966,3,4,4,344,Loyal Customers
27917,417,6,17863,1,3,3,133,At Risk
27918,147,7,22302,3,4,4,344,Loyal Customers
27919,281,5,15076,2,3,3,233,At Risk
27920,267,7,12724,2,4,2,242,At Risk
27921,117,6,19796,3,3,4,334,Loyal Customers
27922,1238,1,4912,1,1,1,111,Lost Customers
27923,159,6,21080,3,3,4,334,Loyal Customers
27924,94,2,6161,3,1,1,311,Regular Customers
27925,333,8,27448,2,4,4,244,At Risk
27926,445,2,9124,1,1,2,112,Lost Customers
27928,110,2,3761,3,1,1,311,Regular Customers
27929,104,2,8057,3,1,1,311,Regular Customers
27930,131,4,8786,3,2,2,322,Regular Customers
27931,238,5,18843,2,3,4,234,At Risk
27932,27,9,24803,4,4,4,444,Champions
27933,751,3,5670,1,1,1,111,Lost Customers
27934,35,7,13940,4,4,3,443,Loyal Customers
27935,121,5,17789,3,3,3,333,Loyal Customers
27936,176,5,10769,3,3,2,332,Loyal Customers
27937,262,6,14286,2,3,3,233,At Risk
27938,97,6,16218,3,3,3,333,Loyal Customers
27939,38,5,19021,4,3,4,434,Loyal Customers
27940,1064,3,8165,1,1,1,111,Lost Customers
27941,58,5,9597,4,3,2,432,Loyal Customers
27942,385,1,2989,1,1,1,111,Lost Customers
27943,237,7,18606,2,4,4,244,At Risk
27944,79,7,20476,3,4,4,344,Loyal Customers
27945,124,3,8809,3,1,2,312,Regular Customers
27946,126,3,8956,3,1,2,312,Regular Customers
27947,141,6,21035,3,3,4,334,Loyal Customers
27948,259,2,9215,2,1,2,212,Regular Customers
27949,150,3,8692,3,1,1,311,Regular Customers
27950,361,7,16213,2,4,3,243,At Risk
27951,608,8,19703,1,4,4,144,At Risk
27952,69,5,14702,4,3,3,433,Loyal Customers
27953,207,6,9114,2,3,2,232,At Risk
27954,159,4,11372,3,2,2,322,Regular Customers
27955,472,4,6903,1,2,1,121,Lost Customers
27956,8,8,19611,4,4,4,444,Champions
27957,85,2,5167,3,1,1,311,Regular Customers
